W_REGN,W_PSU,W_HHID,SFILLER,SET1,SET2,SREL,SSEX,SAGE,TLEFT,DATE_LEFT_MONTH,DATE_LEFT_YEAR,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DATE_RETURNED_MONTH,DATE_RETURNED_YEAR,DATE_EXPECTED_MONTH,DATE_EXPECTED_YEAR,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,PRRCD,LFS_IND,P6M_IND
41,2117016002,09090180,0014272100463602,01,01,5,2,20,02,03,2002,1,4,5123,6,096,12,2,,,1,03,2003,,,2,,,2,,2,,00447.5905,,1,
41,2118008000,09210030,0013271070466802,01,01,1,1,40,02,03,2002,2,4,0940,1,081,24,1,7123,30,2,,,03,2004,1,042000,4,2,,2,,00436.0940,,1,1
41,2118008000,09300230,0013271070466802,01,01,1,1,53,05,05,2003,2,4,0940,1,081,24,1,7123,53,2,,,05,2005,1,040000,4,2,,1,005000,00417.2778,,1,1
41,2118026001,09500412,0014241170466402,01,01,7,1,21,01,02,2003,1,4,8122,8,052,06,1,8122,06,1,08,2003,,,2,,,1,010000,2,,00472.9839,,1,1
41,2118028000,09710060,0014252200465002,01,01,3,1,26,01,10,2002,1,5,6124,1,081,24,1,5123,12,2,,,10,2004,2,,,2,,2,,00491.4032,,1,1
41,2118028000,09770101,0014252200465002,01,01,1,1,50,05,04,2003,2,5,6124,1,096,12,1,7233,05,1,09,2003,,,1,016000,4,1,050000,2,,00428.2385,,1,1
41,2118028000,09780108,0014252200465002,01,01,6,1,27,03,02,2003,1,4,8322,1,081,88,1,8322,55,2,,,88,8888,1,002000,4,2,,2,,00491.4032,,1,1
41,2118028000,09790115,0014252200465002,01,01,1,1,47,05,01,2002,2,4,6124,1,007,12,1,8155,12,1,02,2003,,,2,,,2,,2,,00428.2385,,1,2
41,2118052003,09828001,0013232140468102,01,01,1,1,36,01,04,2002,2,6,8322,1,081,24,1,8324,12,1,04,2003,,,2,,,1,011000,1,007000,00446.4607,,2,1
41,2119018000,10250382,0011242010469102,01,01,3,2,28,01,12,2001,2,4,7435,1,046,24,1,9131,22,2,,,12,2003,1,060000,1,2,,2,,00480.1948,,1,1
41,2119020000,10370166,0012212020469802,01,01,1,1,53,05,02,2003,2,4,5122,1,096,08,1,5123,08,2,,,10,2003,1,096000,1,2,,2,,00416.8108,,1,1
41,2119020000,10390223,0012212020469802,01,01,1,1,42,07,01,2003,2,4,0231,6,036,88,1,8322,40,2,,,88,8888,1,040000,4,2,,2,,00435.6059,,1,
41,2119020000,10400253,0012212020469802,01,01,3,2,25,01,09,2002,1,4,5220,1,051,24,1,9131,12,2,,,07,2004,1,010000,4,2,,2,,00480.1948,,1,1
41,2119020000,10480465,0012212020469802,01,01,1,1,39,02,10,2001,2,6,5123,1,081,29,1,5123,24,2,,,03,2004,1,105000,1,2,,2,,00435.6059,,1,1
41,2119020000,10540647,0012212020469802,01,01,3,1,26,03,09,2003,1,7,2131,3,057,01,1,1449,03,2,,,10,2003,2,,,2,,1,009000,00478.2900,,1,1
41,2119033000,10630148,0013272010468902,01,01,3,2,34,01,04,2000,2,4,2454,4,052,02,2,,,1,06,2000,,,2,,,2,,2,,00480.7328,,1,2
41,2119033000,10670231,0013272010468902,01,01,3,1,26,03,06,2003,2,5,7412,1,047,07,1,7412,21,2,,,01,2004,1,024000,1,2,,2,,00478.8259,,1,1
41,2120010002,10830063,0012271250470702,01,01,6,2,41,02,04,2001,1,5,0940,1,081,88,1,5132,60,2,,,88,8888,1,015000,2,2,,2,,00437.8308,,1,1
41,2120010002,10940413,0012271250470702,01,01,1,1,32,02,09,2003,2,4,0920,1,081,15,1,8223,36,2,,,12,2004,1,060000,1,1,050000,1,022800,00478.8259,,1,1
41,2120010002,10990580,0012271250470702,01,01,1,1,30,01,06,2002,2,4,7212,1,010,24,1,7212,15,2,,,06,2004,1,045000,1,2,,2,,00478.8259,,1,1
41,2120012001,11030078,0012261240470902,01,01,1,1,29,03,06,2003,2,4,5123,1,077,07,1,5122,30,2,,,01,2004,1,045000,1,1,035000,1,005000,00477.7541,,1,1
41,2120012001,11150571,0012261240470902,01,01,1,1,35,02,08,2003,2,3,8322,1,081,24,1,8322,48,2,,,08,2005,1,040000,4,1,030000,1,007000,00435.1179,,1,1
41,2120023001,11480707,0011262330471402,01,01,1,1,37,03,01,2003,2,7,7241,1,081,24,1,2152,08,2,,,01,2005,1,093000,1,2,,1,005500,00434.3858,,1,1
41,2123007000,11700130,0012251250474602,01,01,2,2,40,01,04,2003,2,6,0210,1,089,36,1,9131,05,2,,,04,2006,1,032000,1,2,,2,,00436.3607,,1,1
41,2123014004,11930228,0011232320475002,01,01,2,1,33,01,10,1999,2,4,7411,1,081,49,1,7411,47,2,,,11,2003,1,060000,4,2,,1,012000,00477.2182,,1,1
41,2123014004,11940254,0011232320475002,01,01,2,1,51,02,12,2002,2,7,3471,1,018,24,1,3471,20,2,,,12,2004,1,038000,1,2,,2,,00415.8768,,1,1
41,2123026001,12000012,0012252360476001,01,02,3,2,45,02,07,2003,1,4,5131,1,081,24,1,5131,27,2,,,06,2006,1,016000,1,2,,2,,00417.2983,,1,1
41,2123026001,12000012,0012252360476001,02,02,3,2,40,02,04,2003,1,7,2411,1,094,36,1,9131,30,2,,,04,2006,1,012000,1,2,,2,,00436.1157,,1,1
41,2123026001,12120259,0012252360476001,01,01,4,1,39,03,04,2003,2,6,8340,1,070,11,1,8340,20,2,,,02,2004,1,030000,1,2,,2,,00434.3858,,1,1
41,3401009001,00100208,0014223200476702,01,01,2,2,44,02,01,2003,2,6,0210,1,047,14,1,9131,27,2,,,03,2004,1,120000,1,2,,2,,00436.6057,,1,1
41,3403003006,00190197,0010110090478802,01,01,1,1,47,02,06,2001,2,7,0940,1,035,09,1,8340,21,1,10,2001,,,2,,,2,,2,,00456.4004,,2,2
41,3403006010,00350137,0010110090478802,01,01,2,1,41,01,02,2003,2,5,7241,1,096,11,1,8340,07,2,,,01,2004,1,090000,1,2,,1,009325,00502.7161,,1,1
41,3403020002,00860014,0012212190479702,01,01,6,1,43,02,10,2002,3,6,7433,1,050,24,1,7433,48,2,,,10,2004,1,120000,1,2,,2,,00507.9222,,1,1
41,3403020002,00990320,0012212190479702,01,01,3,2,31,02,07,2003,4,4,0210,1,039,24,1,9131,27,2,,,07,2005,1,010000,1,1,040000,2,,00491.0868,,1,1
41,3403022003,01210221,0014222030479902,01,01,3,2,30,03,09,2003,1,5,5132,1,081,24,1,4222,60,2,,,09,2005,1,040000,4,1,037800,1,010000,00493.7643,,1,1
41,3404011004,01620324,0013211010481202,01,01,3,2,36,01,05,2001,2,4,9131,1,081,36,1,9131,28,2,,,05,2004,1,015000,1,2,,2,,00458.9958,,1,1
41,3404015001,01920150,0013214030481502,02,02,6,2,33,03,06,2003,2,4,0210,1,047,12,1,3231,36,2,,,06,2004,1,072000,4,2,,2,,00553.6700,,1,1
41,3404015001,01920150,0013214030481502,01,02,6,1,33,02,06,2003,2,4,6111,3,047,12,1,3231,36,2,,,06,2004,1,072000,4,2,,2,,00551.4738,,1,1
41,3404015001,01940251,0013214030481502,01,01,3,1,26,01,02,2002,1,7,8211,1,096,04,1,2154,05,1,06,2002,,,2,,,2,,2,,00503.9320,,2,2
41,3404015001,01950304,0013214030481502,01,01,6,2,72,02,09,2003,3,0,0210,6,096,12,2,,,2,,,09,2004,2,,,2,,2,,00512.1810,,1,
41,3405005000,02060094,0011223040485802,01,01,2,2,26,01,05,2002,2,4,7311,8,096,03,1,7311,03,1,09,2002,,,2,,,2,,2,,00479.3877,,1,2
41,3405006003,02210068,0011212150482102,01,01,1,1,49,01,06,2000,2,7,7212,1,081,24,1,7212,01,1,07,2000,,,2,,,2,,2,,00446.9708,,2,2
41,3405006003,02380496,0011212150482102,01,01,3,1,43,06,04,2003,2,4,6111,1,021,11,1,5169,61,2,,,03,2004,1,056000,1,2,,2,,00445.4866,,1,1
41,3405026003,02890462,0014214120483002,01,01,2,2,48,01,07,2003,2,4,7243,8,052,01,1,7243,01,1,08,2003,,,2,,,1,000000,2,,00486.8480,,1,1
41,3405032004,03020183,0013212120483302,01,01,2,2,38,02,05,2003,2,7,0940,1,081,11,1,9131,05,2,,,06,2004,1,012000,4,2,,2,,00476.8318,,1,1
41,3405035000,03130153,0014233060483602,01,01,6,2,28,10,09,2003,2,3,0920,4,082,00,2,,,2,,,10,2003,1,010000,1,1,050000,1,039000,00523.5554,,1,2
41,3405035000,03250556,0014233060483602,01,01,1,1,47,05,07,2003,2,7,0940,1,888,10,1,8340,50,2,,,05,2004,2,,,1,040000,1,066500,00476.0883,,1,1
41,3405038001,03400156,0014232070483902,01,01,3,2,29,01,07,2002,1,2,0210,1,052,04,1,2459,04,1,11,2002,,,2,,,2,,2,,00463.5929,,2,2
41,3405038001,03450230,0014232070483902,01,01,4,2,33,02,08,2003,2,6,2231,1,081,36,1,4115,29,2,,,07,2006,2,,,1,020000,2,,00509.3495,,1,1
41,3405057000,03860327,0011241090485302,01,01,2,2,39,01,02,2000,2,4,0210,1,039,01,1,9131,01,1,03,2000,,,2,,,2,,2,,00453.6128,,2,2
41,3406017000,03920028,0012223240486902,01,01,2,1,47,02,02,2003,2,7,6221,1,081,23,1,9211,36,2,,,01,2005,1,094000,4,2,,1,004000,00416.1103,,1,1
41,3406017000,03960129,0012223240486902,01,01,3,2,37,04,05,2003,1,7,5122,1,047,24,1,5131,54,2,,,05,2005,1,120000,4,1,100000,1,002000,00436.6057,,1,1
41,3407015004,04310136,0013243070487102,01,01,2,1,42,01,09,2001,2,7,1314,1,081,24,1,8340,24,1,09,2003,,,1,050000,1,1,050000,2,,00450.8827,,1,1
41,3409002003,04410023,0012233190408002,01,01,2,2,36,01,09,2001,2,7,4121,4,047,88,1,9131,24,2,,,88,8888,1,042000,4,2,,1,010000,00451.6657,,1,1
41,3410028002,04600124,0013213150488402,01,01,2,1,32,05,08,2003,2,7,6114,1,018,09,1,8113,45,2,,,05,2004,2,,,2,,2,,00476.6823,,1,1
41,3410028002,04650231,0013213150488402,01,01,2,1,55,03,04,2003,2,4,6121,1,066,09,1,5122,40,2,,,01,2004,1,275000,1,2,,2,,00469.5358,,1,1
41,3410028002,04660254,0013213150488402,01,01,3,1,37,03,01,2000,1,7,6121,1,035,10,1,8340,30,1,10,2001,,,2,,,2,,2,,00435.5881,,2,2
41,3410028002,04670276,0013213150488402,02,02,6,2,43,03,08,2002,4,6,7412,1,039,24,1,9131,60,2,,,08,2005,1,050000,5,1,160000,1,010000,00435.8707,,1,1
41,3410028002,04670276,0013213150488402,01,02,6,2,26,03,08,2003,1,6,7412,1,039,24,1,9131,60,2,,,08,2005,1,010000,4,2,,1,015000,00478.5807,,1,1
41,3411003002,04720024,0013231190489202,01,01,2,1,45,03,02,2002,2,4,7136,1,081,21,1,7136,45,2,,,11,2003,1,080000,4,2,,2,,00415.4097,,1,1
41,3411010004,05000324,0013242250489702,01,01,3,1,25,01,02,2003,1,6,7241,1,081,24,1,7241,08,2,,,02,2005,1,041000,4,2,,2,,00506.4247,,1,1
41,3413016000,05140247,0011232150491102,01,01,2,1,36,01,05,2003,2,4,7123,1,081,24,1,9312,04,2,,,05,2005,1,021000,4,2,,2,,00462.0535,,1,1
41,3415011001,05470464,0011242170492602,01,01,2,2,29,01,11,2002,2,6,9321,1,039,24,1,9131,10,2,,,12,2003,1,044000,1,2,,2,,00509.3495,,1,1
41,3417001000,05630143,0012232320494702,01,01,3,2,27,01,02,2003,1,6,5220,1,039,24,1,9131,08,2,,,02,2005,1,035000,1,2,,1,002000,00509.3495,,1,1
41,3417011000,05760029,0012242330494402,01,01,2,2,38,01,10,2000,2,3,0210,1,081,24,1,9131,06,1,03,2001,,,2,,,2,,2,,00462.7665,,2,2
41,3417011000,05850070,0012242330494402,01,01,2,1,44,02,06,2001,2,6,1120,1,081,12,1,4115,39,2,,,12,2003,1,060000,4,2,,2,,00461.2298,,1,1
41,3417045000,06200323,0014243350494302,01,01,4,2,29,02,11,2001,2,4,9131,1,081,24,1,9131,16,1,07,2002,,,2,,,2,,2,,00437.7918,,2,2
41,3417045000,06220366,0014243350494302,01,01,2,2,53,01,11,2002,2,2,0210,4,052,03,2,,,1,02,2003,,,2,,,2,,2,,00419.1738,,1,2
41,3417049002,06310103,0013233260493702,01,01,4,2,32,02,07,2003,2,4,5122,1,053,24,1,9131,27,2,,,07,2005,1,007900,4,2,,2,,00518.3198,,1,1
41,3418006001,06400027,0012213090495502,03,04,4,1,31,05,10,2002,2,6,0940,1,047,10,1,7113,40,2,,,11,2003,1,072000,1,2,,2,,00508.4611,,1,1
41,3418006001,06400027,0012213090495502,04,04,4,1,36,02,12,2002,2,5,0940,1,018,08,1,9131,16,1,08,2003,,,1,040000,1,1,030000,2,,00463.0845,,1,1
41,3418006001,06400027,0012213090495502,02,04,3,1,32,04,06,2003,2,7,0940,1,018,09,1,5122,32,2,,,03,2004,1,036000,1,2,,2,,00508.4611,,1,1
41,3418006001,06400027,0012213090495502,01,04,4,1,38,10,05,2003,2,6,0940,1,096,08,1,5122,80,2,,,01,2004,1,060000,1,2,,2,,00463.0845,,1,1
41,3418006001,06420064,0012213090495502,01,01,2,1,52,04,05,2003,2,6,0940,1,081,24,1,9313,52,2,,,05,2005,1,060000,1,1,050000,2,,00443.1037,,1,1
41,3418006001,06480185,0012213090495502,01,01,2,1,52,03,11,2001,2,4,0940,1,081,24,1,8322,48,2,,,11,2003,1,023000,4,2,,2,,00443.1037,,1,1
41,3418006001,06510251,0012213090495502,01,01,2,1,49,05,09,2003,2,7,0940,1,018,10,1,5122,44,2,,,07,2004,1,025920,1,1,064000,2,,00443.1037,,1,1
41,3418006001,06550335,0012213090495502,01,01,4,1,25,04,08,2001,2,4,0940,1,096,08,1,5122,32,1,03,2002,,,2,,,2,,2,,00508.4611,,1,2
41,3420008001,06720003,0011243160496602,01,01,2,1,40,04,06,2003,2,6,7123,1,096,08,1,5122,40,2,,,02,2004,1,060000,4,2,,2,,00449.1716,,1,1
41,3420008001,06800248,0011243160496602,01,01,3,2,40,03,05,2002,4,4,8276,1,039,19,1,9131,54,2,,,12,2003,2,,,2,,2,,00452.6783,,1,1
41,3421008002,07070107,0014241160497002,01,01,6,2,45,03,08,2003,1,2,5220,1,094,12,1,9131,49,2,,,07,2004,2,,,1,050000,1,030000,00433.7262,,1,1
41,3421008002,07160183,0014241160497002,01,01,2,1,50,07,08,2003,2,6,0940,1,018,06,1,1430,42,2,,,02,2004,1,075000,1,1,100000,2,,00432.0061,,1,1
41,3421008002,07180252,0014241160497002,01,01,2,2,29,01,03,2003,2,3,7435,1,052,06,1,3473,06,1,09,2003,,,1,023500,2,1,018800,1,070800,00452.9906,,2,1
41,3422001000,07250273,0013241260497402,01,01,2,1,35,04,10,2002,2,7,0940,1,081,24,1,3118,48,2,,,10,2004,1,090000,4,2,,2,,00451.4864,,1,1
41,3422001000,07280044,0013241260497402,01,01,3,2,31,05,03,2002,4,6,0210,1,052,06,1,3472,30,1,09,2002,,,2,,,2,,2,,00452.9906,,2,2
41,3422005000,07430324,0013232240497602,01,01,2,1,38,03,11,2002,2,7,1430,1,081,24,1,3115,72,2,,,11,2004,1,050000,4,2,,2,,00462.0535,,1,1
41,3422017002,07570210,0011231270498102,01,01,2,1,45,04,06,2003,2,6,8163,3,096,08,1,7414,32,2,,,02,2004,1,075000,1,2,,2,,00429.2567,,1,1
41,3423004000,07750100,0013223110498702,01,01,3,2,31,01,04,2001,2,7,0210,1,039,24,1,9131,02,1,06,2001,,,2,,,2,,2,,00436.3227,,2,2
41,3423004000,07820171,0013223110498702,01,01,2,1,40,08,11,2002,2,6,7231,1,015,06,1,7231,48,1,04,2003,,,2,,,1,060000,2,,00434.8738,,1,1
41,3424002000,07930276,0014212060503702,01,01,2,2,33,03,09,2003,2,7,0210,6,096,07,1,5123,12,2,,,04,2004,2,,,2,,2,,00523.5554,,1,
41,3424036004,08000056,0014221070499602,01,01,2,2,36,11,11,2002,2,4,0210,1,082,13,1,9131,55,2,,,12,2003,1,045000,1,2,,2,,00450.0882,,1,1
41,3424036004,08010082,0014221070499602,01,01,2,1,39,07,09,2003,2,4,6122,1,096,08,1,7141,46,2,,,05,2004,1,075000,1,1,170000,2,,00448.3028,,1,1
41,3424036004,08050200,0014021070499602,01,01,3,2,36,10,05,2003,1,4,0232,1,052,06,1,2454,45,2,,,11,2003,1,030000,3,1,200000,1,043000,00450.0882,,1,1
41,3424040002,08250163,0012241020499702,01,01,4,2,27,02,01,2001,2,4,5220,1,082,11,1,9131,47,1,12,2002,,,2,,,2,,2,,00453.6128,,2,2
41,3424061002,08298001,0014231040501302,01,01,3,1,27,03,02,2003,1,4,0940,1,081,12,1,7241,36,2,,,12,2004,1,020000,4,2,,2,,00495.0163,,1,1
41,3424061002,08340104,0014231040501302,01,01,2,1,48,05,01,2003,2,7,3219,6,096,88,1,9322,60,2,,,88,8888,1,102600,1,2,,2,,00415.4097,,1,
41,3424061002,08410234,0014231040501302,01,01,3,2,33,01,09,2002,2,7,3434,4,096,88,1,3434,12,2,,,88,8888,1,060000,1,2,,1,005000,00478.5807,,1,1
41,3425005007,08750414,0013222230504202,01,01,6,2,39,02,04,2003,4,4,1315,1,052,06,1,3473,12,2,,,10,2003,1,060000,4,2,,2,,00445.9290,,1,1
41,3425005007,08780509,0013222230504202,01,01,6,1,28,01,03,2003,2,4,7241,1,081,24,1,7241,07,2,,,03,2005,2,,,2,,2,,00487.6824,,1,1
41,3425005007,08790544,0013222230504202,01,01,2,1,42,05,09,2002,2,7,0940,1,081,09,1,3142,45,1,08,2003,,,1,100000,2,1,400000,1,005000,00444.1601,,1,1
41,3425005007,08850094,0013222230504202,01,01,2,1,50,03,04,2003,2,4,7231,1,081,24,1,7231,56,2,,,04,2005,1,008200,4,2,,2,,00424.9959,,1,1
41,3425005007,08870170,0013222230504202,03,03,3,1,31,05,03,2003,1,6,0940,1,070,07,1,7233,38,2,,,10,2003,1,090000,1,2,,2,,00487.6824,,1,1
41,3425005007,08870170,0013222230504202,01,03,4,1,45,04,11,2000,2,4,0940,1,039,24,1,9131,36,1,01,2003,,,2,,,2,,2,,00424.9959,,1,2
41,3425005007,08870170,0013222230504202,02,03,3,2,43,04,06,2003,2,7,0210,1,039,24,1,9131,58,1,08,2003,,,1,080000,1,1,200000,1,003500,00445.9290,,1,1
41,3425005007,08900282,0013222230504202,02,02,2,2,27,01,07,2002,2,7,2411,8,039,00,2,,,1,07,2002,,,2,,,2,,2,,00489.6246,,1,2
41,3425005007,08900282,0013222230504202,01,02,1,1,28,01,07,2002,2,7,2152,8,039,00,2,,,1,07,2002,,,2,,,2,,2,,00487.6824,,1,2
41,3425005007,08920357,0013222230504202,01,01,1,1,35,02,05,2003,2,7,2154,8,052,04,2,,,1,09,2003,,,2,,,1,000000,1,002000,00444.1601,,1,2
41,3425014002,09130147,0010110100504902,01,01,3,1,33,03,05,2003,2,7,2421,8,039,00,2,,,1,05,2003,,,2,,,1,000000,1,005000,00499.9939,,1,2
41,3425016011,09320049,0010110060505102,01,02,6,1,73,03,10,2002,2,6,0222,6,096,12,2,,,2,,,12,2003,1,064800,4,2,,2,,00611.4151,,1,
41,3425016011,09320049,0010110060505102,02,02,6,2,73,03,10,2002,2,3,0222,6,096,14,2,,,2,,,12,2003,2,,,2,,2,,00613.8499,,1,
41,3425016011,09350089,0010110060505102,01,01,4,2,27,01,08,2003,2,7,2331,1,081,24,1,9131,02,2,,,08,2005,2,,,2,,2,,00663.5745,,1,1
41,3425016011,09380128,0010110060505102,01,01,2,1,47,05,11,2002,2,7,8340,1,052,12,1,8340,39,2,,,11,2003,1,456000,1,2,,2,,00575.9851,,1,1
41,3425016011,09430193,0010110060505102,01,01,3,1,43,02,06,2002,2,7,2152,1,888,10,1,2152,18,1,05,2003,,,2,,,1,150000,1,004000,00603.9634,,2,1
41,3425016011,09520305,0010110060505102,01,01,2,2,48,01,09,2003,2,7,2341,4,052,12,2,,,2,,,09,2004,2,,,2,,2,,00578.2785,,1,2
41,3425016031,09590160,0010110060505102,01,01,6,2,49,03,02,2002,3,6,1314,1,081,24,1,2229,20,2,,,02,2004,1,072000,4,2,,2,,00578.2785,,1,1
41,3425016031,09690436,0010110060505102,01,01,1,1,57,02,03,2003,2,5,8340,1,047,08,1,8340,16,1,07,2003,,,1,150000,1,1,000000,2,,00603.9634,,2,1
41,3425016031,09700463,0010110060505102,01,01,4,1,38,01,03,2003,2,7,8172,1,089,12,1,8172,07,2,,,02,2004,1,060000,1,2,,2,,00601.9578,,1,1
41,3426011003,09720043,0011233130506302,01,01,2,1,51,02,09,2003,2,6,8151,1,081,24,1,8322,48,2,,,09,2005,1,006000,4,2,,1,013500,00476.0883,,1,1
41,3426025001,10030376,0012231130506802,01,01,3,2,21,01,09,2002,1,4,5220,1,052,06,1,3473,06,1,03,2003,,,2,,,2,,2,,00435.5881,,2,2
41,3428004002,10040014,0013211110508502,01,01,1,2,35,01,01,2001,1,4,5123,1,010,18,1,5123,18,1,06,2002,,,2,,,2,,2,,00436.3227,,2,2
41,3428004002,10090092,0013211110508502,01,01,3,1,32,02,10,2001,2,7,2154,1,094,88,1,2154,24,2,,,88,8888,1,060000,1,2,,2,,00492.4076,,1,1
41,3428022002,10230036,0012221040509602,01,01,3,2,23,99,99,9999,1,4,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00461.3194,,1,2
41,3428022002,10410784,0012221040509602,01,01,2,1,34,02,05,2003,2,6,0940,1,081,07,1,7243,17,2,,,12,2003,1,040000,4,2,,2,,00478.5579,,1,1
41,5603004001,00050140,0011212170513002,01,01,3,2,28,01,09,2001,1,7,2153,1,089,88,1,2153,25,2,,,88,8888,2,,,2,,2,,00479.9258,,1,1
41,5603008000,00240163,0013232250512402,01,01,2,1,47,05,05,2003,2,6,1314,1,096,07,1,8340,40,2,,,12,2003,1,040000,1,2,,2,,00416.5773,,1,1
41,5603008000,00310268,0013232250512402,01,01,3,1,26,01,04,2000,2,6,4211,1,081,30,1,5220,30,2,,,01,2004,1,024000,1,2,,2,,00478.0220,,1,1
41,5603020000,00400133,0013222160512602,02,03,3,1,28,02,01,2003,2,6,0231,6,096,88,1,5139,23,2,,,88,8888,1,018000,1,2,,1,000500,00478.8259,,1,
41,5603020000,00400133,0013222160512602,03,03,4,2,24,01,01,2003,2,4,0231,6,096,88,1,5139,08,2,,,88,8888,1,018000,1,2,,1,000500,00447.5905,,1,
41,5603020000,00400133,0013222160512602,01,03,3,1,29,02,05,2003,4,6,0231,6,096,88,1,5220,23,2,,,88,8888,1,010000,1,1,999999,1,005000,00478.8259,,1,
41,5603020000,00420173,0013222160512602,01,01,2,1,44,01,04,2000,2,4,8323,1,081,88,1,8322,40,2,,,88,8888,1,008000,4,2,,2,,00436.0940,,1,1
41,5603025000,00508001,0013231300512302,01,01,4,1,39,01,08,1999,2,4,8322,1,081,24,1,8322,49,2,,,12,2003,1,017200,1,2,,2,,00449.2186,,1,1
41,5603025000,00560081,0013231300512302,01,01,2,2,31,01,03,2003,2,3,5220,1,094,30,1,9322,06,2,,,03,2006,1,050000,1,2,,2,,00495.2008,,1,1
41,5603025000,00580106,0013231300512302,01,01,2,2,33,02,03,1999,2,4,0210,1,081,24,1,5151,48,1,02,2001,,,2,,,2,,2,,00450.7153,,2,2
41,5603025000,00660202,0012231300512302,01,01,2,2,39,02,06,2002,2,4,0210,1,081,24,1,5151,48,2,,,07,2004,1,035000,1,2,,2,,00451.0077,,1,1
41,5608025003,01240062,0011222230517602,01,02,5,1,27,02,10,2002,1,5,9211,1,081,24,1,7123,52,2,,,09,2004,1,012000,4,2,,2,,00478.8259,,1,1
41,5608025003,01240062,0011222230517602,02,02,5,1,24,02,06,2003,1,5,0920,1,081,24,1,7123,20,2,,,05,2005,2,,,1,018000,1,001500,00445.8151,,1,1
41,5620017000,02580184,0012241130524902,01,02,3,2,29,01,07,2002,1,7,2341,4,018,24,1,4211,13,2,,,08,2004,2,,,2,,1,042000,00479.1187,,1,1
41,5620017000,02580184,0012241130524902,02,02,3,2,28,01,04,2002,1,7,2229,4,018,24,1,9322,17,2,,,05,2004,1,020000,3,2,,1,047000,00479.1187,,1,1
41,5620028000,02740166,0012232130524502,01,01,3,1,30,01,09,2001,1,3,9211,1,081,88,1,9132,23,2,,,88,8888,1,025000,4,2,,1,023500,00478.0220,,1,1
41,5622095002,03070064,0012211120526802,01,01,3,2,19,01,07,2003,1,3,0231,1,052,06,1,3473,02,2,,,01,2004,2,,,2,,2,,00447.0896,,1,1
41,5622095002,03270387,0012211120526802,01,01,2,2,39,01,06,2003,2,5,0210,1,094,24,1,9131,03,2,,,05,2005,1,010000,1,2,,2,,00437.3408,,1,1
41,5623006001,03380130,0014212080528302,01,01,2,2,43,02,01,2001,2,7,0210,1,046,36,1,5131,57,2,,,12,2003,1,060000,1,2,,2,,00437.0958,,1,1
41,5623006001,03390150,0014212080528302,01,01,2,2,34,02,08,2002,2,6,0210,1,089,36,1,9141,32,2,,,08,2005,1,132000,1,2,,2,,00479.9258,,1,1
41,5624002003,03510108,0014210130529302,01,01,2,1,47,99,99,9999,2,7,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00416.3438,,1,2
41,5624012001,03590063,0011210020529802,01,01,6,2,48,02,12,2001,3,4,5220,1,039,22,1,9131,60,2,,,12,2003,1,024000,1,2,,1,015000,00418.0016,,1,1
41,5624012001,03630169,0011210020529802,01,01,1,1,39,05,07,2002,2,5,8340,1,096,09,1,8340,45,1,03,2003,,,1,045000,1,1,045000,1,005000,00435.1179,,1,2
41,5624018001,03810003,0013210180530402,01,01,6,2,15,99,99,9999,1,3,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00446.5886,,1,
41,5630006002,04540006,0014231080535902,01,01,1,1,37,02,06,2000,2,4,6111,1,050,24,1,8290,36,1,12,2002,,,2,,,2,,2,,00437.0572,,2,2
41,5630006002,04650158,0014231080535902,01,01,2,1,40,02,04,2003,2,5,8290,1,021,24,1,8290,48,2,,,04,2004,1,050000,1,2,,2,,00450.1261,,1,1
41,5630019002,04870027,0011211030536702,01,01,5,1,30,02,06,2003,1,7,0920,1,052,12,1,8340,15,2,,,06,2004,2,,,2,,2,,00478.2900,,1,1
41,5630019002,04938001,0011211030536702,01,02,3,2,29,03,08,2003,1,7,0920,1,095,24,1,2231,36,2,,,05,2004,2,,,2,,2,,00480.1948,,1,1
41,5630019002,04938001,0011211030536702,02,02,3,2,26,02,07,2003,1,7,0920,1,095,24,1,2231,38,2,,,05,2004,1,200000,1,2,,2,,00480.1948,,1,1
41,5630019002,04950106,0011211030536702,01,02,3,1,25,01,06,2003,1,4,1430,1,094,24,1,5220,03,2,,,06,2005,1,010000,1,2,,2,,00478.2900,,1,1
41,5630019002,04950106,0011211030536702,02,02,6,2,32,05,07,2003,2,4,0920,1,039,12,1,9131,55,2,,,06,2004,1,097000,1,2,,2,,00480.1948,,1,1
41,5630019002,04968002,0011211030536702,01,01,1,1,35,01,04,2002,2,6,3471,4,015,01,1,3471,01,1,05,2002,,,2,,,2,,1,000500,00435.6059,,1,2
41,5645023001,06410109,0014211270546702,01,01,2,2,41,01,04,2001,2,4,0231,6,096,88,1,9131,29,2,,,88,8888,1,030000,1,2,,2,,00463.8463,,1,
41,5645035001,06830246,0013212350547402,01,01,2,1,33,05,05,2003,2,6,5169,1,035,10,1,8340,45,2,,,03,2004,2,,,2,,2,,00478.0220,,1,1
